period, operator, operatorLabel, product, category, gridusagename, gridusage before discount (cts./kWh), gridusagediscount discount (cts./kWh), gridusage after discount (cts./kWh), hereof grid: fixcosts (CHF p.a.), hereof grid: power price (CHF p.a.), hereof grid: working price (cts./kWh), energyname, energy before discount (cts./kWh), energy discount (cts./kWh), energy after discount (cts./kWh), hereof energy: fixcosts (CHF p.a.), hereof energy: power price (CHF p.a.), hereof energy: working price (cts./kWh), charge (cts./kWh), aidfee (cts./kWh), total (cts./kWh)
2025,CHE-407.914.038,RELL AG,standard,H4,M1 DT,12.757111111111112,0,12.757111111111112,0,0,9.577111111111112,NatuReLLaqua,8.883777777777778,0,8.883777777777778,0,0,8.883777777777778,0,2.3,23.94088888888889
2025,CHE-407.914.038,RELL AG,standard,H2,S1 ET,15.45,0,15.45,0,0,10.35,NatuReLLaqua,8.4,0,8.4,0,0,8.4,0,2.3,26.15
2025,CHE-407.914.038,RELL AG,standard,H5,M1 DT,10.655866666666666,0,10.655866666666666,0,0,8.435866666666668,NatuReLLaqua,7.973866666666667,0,7.973866666666667,0,0,7.973866666666667,0,2.3,20.929733333333335
2025,CHE-407.914.038,RELL AG,standard,C1,M1 DT,12.160875,0,12.160875,0,0,10.030875,NatuReLLaqua,9.2455625,0,9.2455625,0,0,9.2455625,1,2.3,24.7064375
2025,CHE-407.914.038,RELL AG,standard,C2,M1 DT,11.081766666666667,0,11.081766666666667,0,0,9.941766666666666,NatuReLLaqua,9.174516666666667,0,9.174516666666667,0,0,9.174516666666667,0,2.3,22.556283333333333
2025,CHE-407.914.038,RELL AG,standard,H5,M1 DT,10.655866666666666,0,10.655866666666666,0,0,8.435866666666668,NatuReLLaqua,7.973866666666667,0,7.973866666666667,0,0,7.973866666666667,1,2.3,21.929733333333335
2025,CHE-407.914.038,RELL AG,standard,H7,M1 DT,10.321384615384616,0,10.321384615384616,0,0,8.710615384615384,NatuReLLaqua,8.192923076923076,0,8.192923076923076,0,0,8.192923076923076,1,2.3,21.814307692307693
2025,CHE-407.914.038,RELL AG,standard,H3,M1 DT,11.49088888888889,0,11.49088888888889,0,0,8.310888888888888,NatuReLLaqua,7.8742222222222225,0,7.8742222222222225,0,0,7.8742222222222225,0,2.3,21.665111111111113
2025,CHE-407.914.038,RELL AG,standard,H4,M1 DT,12.757111111111112,0,12.757111111111112,0,0,9.577111111111112,NatuReLLaqua,8.883777777777778,0,8.883777777777778,0,0,8.883777777777778,1,2.3,24.94088888888889
2025,CHE-407.914.038,RELL AG,standard,H3,M1 DT,11.49088888888889,0,11.49088888888889,0,0,8.310888888888888,NatuReLLaqua,7.8742222222222225,0,7.8742222222222225,0,0,7.8742222222222225,1,2.3,22.665111111111113
2025,CHE-407.914.038,RELL AG,standard,C3,XL ,9.787333333333333,0,9.787333333333333,0,2400,7.207333333333334,NatuReLLaqua,9.244333333333334,0,9.244333333333334,0,0,9.244333333333334,0,2.3,21.331666666666667
2025,CHE-407.914.038,RELL AG,standard,H1,S1 ET,17.88,0,17.88,0,0,10.35,NatuReLLaqua,8.4,0,8.4,0,0,8.4,0,2.3,28.58
2025,CHE-407.914.038,RELL AG,standard,H7,M1 DT,10.321384615384616,0,10.321384615384616,0,0,8.710615384615384,NatuReLLaqua,8.192923076923076,0,8.192923076923076,0,0,8.192923076923076,0,2.3,20.814307692307693
2025,CHE-407.914.038,RELL AG,standard,C4,XL ,9.0468,0,9.0468,0,7200,6.7668,NatuReLLaqua,8.7802,0,8.7802,0,0,8.7802,1,2.3,21.127
2025,CHE-407.914.038,RELL AG,standard,H6,M1 DT,8.39776,0,8.39776,0,0,7.18576,NatuReLLaqua,6.97716,0,6.97716,0,0,6.97716,0,2.3,17.67492
2025,CHE-407.914.038,RELL AG,standard,C4,XL ,9.0468,0,9.0468,0,7200,6.7668,NatuReLLaqua,8.7802,0,8.7802,0,0,8.7802,0,2.3,20.127
2025,CHE-407.914.038,RELL AG,standard,H8,M1 DT,11.797933333333333,0,11.797933333333333,0,0,9.577933333333334,NatuReLLaqua,8.884433333333334,0,8.884433333333334,0,0,8.884433333333334,1,2.3,23.982366666666667
2025,CHE-407.914.038,RELL AG,standard,C2,M1 DT,11.081766666666667,0,11.081766666666667,0,0,9.941766666666666,NatuReLLaqua,9.174516666666667,0,9.174516666666667,0,0,9.174516666666667,1,2.3,23.556283333333333
2025,CHE-407.914.038,RELL AG,standard,C1,M1 DT,12.160875,0,12.160875,0,0,10.030875,NatuReLLaqua,9.2455625,0,9.2455625,0,0,9.2455625,0,2.3,23.7064375
2025,CHE-407.914.038,RELL AG,standard,H6,M1 DT,8.39776,0,8.39776,0,0,7.18576,NatuReLLaqua,6.97716,0,6.97716,0,0,6.97716,1,2.3,18.67492
2025,CHE-114.918.270,"Commune de Fully, Services industriels",cheapest,H6,Double,8.23112,0,8.23112,36,0,6.94712,Double,9.96256,0,9.96256,36,0,9.81856,0.64009,2.3,21.13377
2025,CHE-114.918.270,"Commune de Fully, Services industriels",standard,H4,Simple,12.723333333333333,0,12.723333333333333,36,0,9.81,Simple,12.5,0,12.5,36,0,11.7,0.999467,2.3,28.522800333333333
2025,CHE-114.918.270,"Commune de Fully, Services industriels",cheapest,H2,Simple,14.43,0,14.43,36,0,9.81,Simple,12.54,0,12.54,36,0,11.1,1.136,2.3,30.406
2025,CHE-114.918.270,"Commune de Fully, Services industriels",standard,C4,Puissance B,9.8036,0,9.8036,4212,10440,6.8756,Puissance B,11.32357,0,11.32357,36,4176,10.48117,0.765888,2.3,24.193058
2025,CHE-114.918.270,"Commune de Fully, Services industriels",cheapest,C1,Simple,11.79,0,11.79,36,0,9.81,Simple,11.55,0,11.55,36,0,11.1,0.9248,2.3,26.5648
2025,CHE-114.918.270,"Commune de Fully, Services industriels",cheapest,H4,Simple,12.723333333333333,0,12.723333333333333,36,0,9.81,Simple,11.9,0,11.9,36,0,11.1,0.999467,2.3,27.922800333333335
2025,CHE-114.918.270,"Commune de Fully, Services industriels",standard,H2,Simple,14.43,0,14.43,36,0,9.81,Simple,13.14,0,13.14,36,0,11.7,1.136,2.3,31.006
2025,CHE-114.918.270,"Commune de Fully, Services industriels",cheapest,H1,Simple,16.59,0,16.59,36,0,9.81,Simple,13.35,0,13.35,36,0,11.1,1.3088,2.3,33.5488
2025,CHE-114.918.270,"Commune de Fully, Services industriels",standard,H8,Simple,11.87,0,11.87,36,0,9.81,Simple,12.18,0,12.18,36,0,11.7,0.9312,2.3,27.2812
2025,CHE-114.918.270,"Commune de Fully, Services industriels",cheapest,C3,Puissance B,10.824666666666667,0,10.824666666666667,1428,3840,7.284666666666666,Puissance B,11.043466666666667,0,11.043466666666667,36,1392,10.091466666666667,0.847573,2.3,25.015706333333334
2025,CHE-114.918.270,"Commune de Fully, Services industriels",standard,H3,Double,11.86511111111111,0,11.86511111111111,36,0,8.285111111111112,Double,11.887555555555556,0,11.887555555555556,36,0,11.087555555555555,0.930809,2.3,26.983475666666667
2025,CHE-114.918.270,"Commune de Fully, Services industriels",cheapest,H3,Double,11.86511111111111,0,11.86511111111111,36,0,8.285111111111112,Double,11.287555555555555,0,11.287555555555555,36,0,10.487555555555556,0.930809,2.3,26.383475666666666
2025,CHE-114.918.270,"Commune de Fully, Services industriels",standard,C1,Simple,11.79,0,11.79,36,0,9.81,Simple,12.15,0,12.15,36,0,11.7,0.9248,2.3,27.1648
2025,CHE-114.918.270,"Commune de Fully, Services industriels",cheapest,H7,Double,10.509692307692308,0,10.509692307692308,36,0,8.760461538461538,Double,11.002153846153846,0,11.002153846153846,36,0,10.72523076923077,0.822375,2.3,24.634221153846156
2025,CHE-114.918.270,"Commune de Fully, Services industriels",standard,C3,Puissance B,10.824666666666667,0,10.824666666666667,1428,3840,7.284666666666666,Puissance B,11.643466666666667,0,11.643466666666667,36,1392,10.691466666666667,0.847573,2.3,25.615706333333332
2025,CHE-114.918.270,"Commune de Fully, Services industriels",standard,H1,Simple,16.59,0,16.59,36,0,9.81,Simple,13.95,0,13.95,36,0,11.7,1.3088,2.3,34.1488
2025,CHE-114.918.270,"Commune de Fully, Services industriels",cheapest,H8,Simple,11.87,0,11.87,36,0,9.81,Simple,11.58,0,11.58,36,0,11.1,0.9312,2.3,26.6812
2025,CHE-114.918.270,"Commune de Fully, Services industriels",standard,C2,Puissance A,11.947266666666666,0,11.947266666666666,202,522,8.427266666666666,Puissance A,11.991783333333334,0,11.991783333333334,36,166,11.31845,0.937381,2.3,27.176431
2025,CHE-114.918.270,"Commune de Fully, Services industriels",cheapest,C2,Puissance A,11.947266666666666,0,11.947266666666666,202,522,8.427266666666666,Puissance A,11.391783333333333,0,11.391783333333333,36,166,10.71845,0.937381,2.3,26.576431
2025,CHE-114.918.270,"Commune de Fully, Services industriels",cheapest,H5,Double,10.893733333333333,0,10.893733333333333,36,0,8.433733333333333,Double,11.041866666666667,0,11.041866666666667,36,0,10.561866666666667,0.853099,2.3,25.088699
2025,CHE-114.918.270,"Commune de Fully, Services industriels",standard,H6,Double,8.23112,0,8.23112,36,0,6.94712,Double,10.56256,0,10.56256,36,0,10.41856,0.64009,2.3,21.73377
2025,CHE-114.918.270,"Commune de Fully, Services industriels",cheapest,C4,Puissance B,9.8036,0,9.8036,4212,10440,6.8756,Puissance B,10.72357,0,10.72357,36,4176,9.88117,0.765888,2.3,23.593058
2025,CHE-114.918.270,"Commune de Fully, Services industriels",standard,H7,Double,10.509692307692308,0,10.509692307692308,36,0,8.760461538461538,Double,11.602153846153847,0,11.602153846153847,36,0,11.32523076923077,0.822375,2.3,25.234221153846153
2025,CHE-114.918.270,"Commune de Fully, Services industriels",standard,H5,Double,10.893733333333333,0,10.893733333333333,36,0,8.433733333333333,Double,11.641866666666667,0,11.641866666666667,36,0,11.161866666666667,0.853099,2.3,25.688699
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,H8,Catégorie 1,9.56,0,9.56,0,0,8.37,Catégorie 1 - Energie Simple,13.8,0,13.8,0,0,13.8,0.8,2.3,26.46
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,H1,Catégorie 1,13.1,0,13.1,0,0,8.37,Catégorie 1 - Energie Simple,13.8,0,13.8,0,0,13.8,0,2.3,29.2
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,H6,Catégorie 1,8.888,0,8.888,0,0,8.37,Catégorie 1 - Energie Double,10.42536,0,10.42536,0,0,10.42536,0.8,2.3,22.41336
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,H3,Catégorie 1,10.2,0,10.2,0,0,8.37,Catégorie 1 - Energie Double,12.158666666666667,0,12.158666666666667,0,0,12.158666666666667,0,2.3,24.658666666666665
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,H2,Catégorie 1,11.48,0,11.48,0,0,8.37,Catégorie 1 - Energie Simple,13.8,0,13.8,0,0,13.8,0,2.3,27.58
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,H4,Catégorie 1,10.2,0,10.2,0,0,8.37,Catégorie 1 - Energie Simple,13.8,0,13.8,0,0,13.8,0.8,2.3,27.1
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,H4,Catégorie 1,10.2,0,10.2,0,0,8.37,Catégorie 1 - Energie Simple,13.8,0,13.8,0,0,13.8,0,2.3,26.3
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,C4,Catégorie 2,9.4144,0,9.4144,0,18000,5.57,Catégorie 2,13.9092,0,13.9092,0,0,13.9092,0,2.3,25.6236
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,C1,Catégorie 1,9.5,0,9.5,0,0,8.37,Catégorie 1 - Energie Simple,13.8,0,13.8,0,0,13.8,0.8,2.3,26.4
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,H7,Catégorie 1,9.153846153846153,0,9.153846153846153,0,0,8.37,Catégorie 1 - Energie Double,12.774461538461539,0,12.774461538461539,0,0,12.774461538461539,0.8,2.3,25.028307692307692
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,H7,Catégorie 1,9.153846153846153,0,9.153846153846153,0,0,8.37,Catégorie 1 - Energie Double,12.774461538461539,0,12.774461538461539,0,0,12.774461538461539,0,2.3,24.22830769230769
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,H8,Catégorie 1,9.56,0,9.56,0,0,8.37,Catégorie 1 - Energie Simple,13.8,0,13.8,0,0,13.8,0,2.3,25.66
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,C2,Catégorie 1,8.84,0,8.84,0,0,8.37,Catégorie 1 - Energie Simple,13.8,0,13.8,0,0,13.8,0.8,2.3,25.74
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,C3,Catégorie 2,9.848,0,9.848,0,6000,5.57,Catégorie 2,14.806,0,14.806,0,0,14.806,0.8,2.3,27.754
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,C4,Catégorie 2,9.4144,0,9.4144,0,18000,5.57,Catégorie 2,13.9092,0,13.9092,0,0,13.9092,0.8,2.3,26.4236
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,H6,Catégorie 1,8.888,0,8.888,0,0,8.37,Catégorie 1 - Energie Double,10.42536,0,10.42536,0,0,10.42536,0,2.3,21.61336
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,H3,Catégorie 1,10.2,0,10.2,0,0,8.37,Catégorie 1 - Energie Double,12.158666666666667,0,12.158666666666667,0,0,12.158666666666667,0.8,2.3,25.458666666666666
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,H2,Catégorie 1,11.48,0,11.48,0,0,8.37,Catégorie 1 - Energie Simple,13.8,0,13.8,0,0,13.8,0.8,2.3,28.38
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,C1,Catégorie 1,9.5,0,9.5,0,0,8.37,Catégorie 1 - Energie Simple,13.8,0,13.8,0,0,13.8,0,2.3,25.6
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,H5,Catégorie 1,9.56,0,9.56,0,0,8.37,Catégorie 1 - Energie Double,12.3512,0,12.3512,0,0,12.3512,0,2.3,24.2112
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,C2,Catégorie 1,8.84,0,8.84,0,0,8.37,Catégorie 1 - Energie Simple,13.8,0,13.8,0,0,13.8,0,2.3,24.94
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,H5,Catégorie 1,9.56,0,9.56,0,0,8.37,Catégorie 1 - Energie Double,12.3512,0,12.3512,0,0,12.3512,0.8,2.3,25.0112
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,C3,Catégorie 2,9.848,0,9.848,0,6000,5.57,Catégorie 2,14.806,0,14.806,0,0,14.806,0,2.3,26.954
2025,CHE-109.405.438,Sinergy Infrastructure SA,standard,H1,Catégorie 1,13.1,0,13.1,0,0,8.37,Catégorie 1 - Energie Simple,13.8,0,13.8,0,0,13.8,0.8,2.3,30
2025,CHE-112.717.252,EVTL Energieversorgung Talschaft Lötschen AG,standard,H3,NS DT 01,12.841777777777779,0,12.841777777777779,0,0,9.350666666666667,easy,13.47,0,13.47,0,0,13.47,1,2.3,29.611777777777778
2025,CHE-112.717.252,EVTL Energieversorgung Talschaft Lötschen AG,standard,C1,NS DT 01,13.468625,0,13.468625,0,0,11.163625,easy power,15.561875,0,15.561875,0,0,15.561875,1,2.3,32.3305
2025,CHE-112.717.252,EVTL Energieversorgung Talschaft Lötschen AG,standard,H1,NS ET 01,19.255,0,19.255,0,0,10.85,easy light,14.95,0,14.95,0,0,14.95,1,2.3,37.505
2025,CHE-112.717.252,EVTL Energieversorgung Talschaft Lötschen AG,standard,C3,NS O,8.475333333333333,0,8.475333333333333,0,2340,5.95,professional,15.56,0,15.56,0,0,15.56,1,2.3,27.335333333333335
2025,CHE-112.717.252,EVTL Energieversorgung Talschaft Lötschen AG,standard,H4,NS DT 01,14.176444444444444,0,14.176444444444444,0,0,10.685333333333332,easy,15.01,0,15.01,0,0,15.01,1,2.3,32.486444444444444
2025,CHE-112.717.252,EVTL Energieversorgung Talschaft Lötschen AG,standard,H8,NS DT 01,13.092866666666668,0,13.092866666666668,0,0,10.6862,easy,15.011,0,15.011,0,0,15.011,1,2.3,31.403866666666666
2025,CHE-112.717.252,EVTL Energieversorgung Talschaft Lötschen AG,standard,C2,NS DT 01,12.256366666666667,0,12.256366666666667,0,0,11.0697,easy power,15.4535,0,15.4535,0,0,15.4535,1,2.3,31.009866666666667
2025,CHE-112.717.252,EVTL Energieversorgung Talschaft Lötschen AG,standard,H2,NS ET 01,16.51,0,16.51,0,0,10.85,easy light,14.95,0,14.95,0,0,14.95,1,2.3,34.76
2025,CHE-112.717.252,EVTL Energieversorgung Talschaft Lötschen AG,standard,H6,NS DT 01 ,9.43272,0,9.43272,0,0,8.16472,easy,12.1016,0,12.1016,0,0,12.1016,1,2.3,24.83432
2025,CHE-112.717.252,EVTL Energieversorgung Talschaft Lötschen AG,standard,C4,NS O,8.1896,0,8.1896,0,7020,5.95,professional,14.852,0,14.852,0,0,14.852,1,2.3,26.3416
2025,CHE-112.717.252,EVTL Energieversorgung Talschaft Lötschen AG,standard,H7,NS DT 01 ,11.490461538461538,0,11.490461538461538,0,0,9.772,easy,13.956153846153846,0,13.956153846153846,0,0,13.956153846153846,1,2.3,28.746615384615385
2025,CHE-112.717.252,EVTL Energieversorgung Talschaft Lötschen AG,standard,H5,NS DT 01 ,11.889066666666666,0,11.889066666666666,0,0,9.4824,easy,13.622,0,13.622,0,0,13.622,1,2.3,28.811066666666665
2025,CHE-115.895.915,"Burgergemeinde Eischoll, Elektrizitätswerk",standard,H5,Niederspannung (NS) kleiner 40 A (Haushaltungen),9.38,0,9.38,29.05,0,7.2,Niederspannung (NS) kleiner 40 A (Haushaltungen),12.087333333333333,0,12.087333333333333,29.05,0,11.7,0,2.3,23.767333333333333
2025,CHE-115.895.915,"Burgergemeinde Eischoll, Elektrizitätswerk",standard,H4,Niederspannung (NS) kleiner 40 A (Haushaltungen),10.313333333333333,0,10.313333333333333,29.05,0,7.2,Niederspannung (NS) kleiner 40 A (Haushaltungen),12.345555555555556,0,12.345555555555556,29.05,0,11.7,0,2.3,24.95888888888889
2025,CHE-115.895.915,"Burgergemeinde Eischoll, Elektrizitätswerk",standard,H2,Niederspannung (NS) kleiner 40 A (Haushaltungen),12.18,0,12.18,29.05,0,7.2,Niederspannung (NS) kleiner 40 A (Haushaltungen),12.862,0,12.862,29.05,0,11.7,0,2.3,27.342
2025,CHE-115.895.915,"Burgergemeinde Eischoll, Elektrizitätswerk",standard,C4,Niederspannung (NS) grösser 80 A,8.6,0,8.6,0,3900,7,Niederspannung (NS) grösser 80 A,11.7,0,11.7,0,0,11.7,0,2.3,22.6
2025,CHE-115.895.915,"Burgergemeinde Eischoll, Elektrizitätswerk",standard,H6,Niederspannung (NS) kleiner 40 A (Haushaltungen),8.4,0,8.4,29.05,0,7.2,Niederspannung (NS) kleiner 40 A (Haushaltungen),11.8162,0,11.8162,29.05,0,11.7,0,2.3,22.5162
2025,CHE-115.895.915,"Burgergemeinde Eischoll, Elektrizitätswerk",standard,C1,Niederspannung (NS) 40 A – 80 A,12.68,0,12.68,29.05,0,9.4,Niederspannung (NS) 40 A – 80 A,12.163125,0,12.163125,29.05,0,11.8,0,2.3,27.143125
2025,CHE-115.895.915,"Burgergemeinde Eischoll, Elektrizitätswerk",standard,H1,Niederspannung (NS) kleiner 40 A (Haushaltungen),14.5425,0,14.5425,29.05,0,7.2,Niederspannung (NS) kleiner 40 A (Haushaltungen),13.515625,0,13.515625,29.05,0,11.7,0,2.3,30.358125
2025,CHE-115.895.915,"Burgergemeinde Eischoll, Elektrizitätswerk",standard,C2,Niederspannung (NS) 40 A – 80 A,10.846666666666666,0,10.846666666666666,29.05,0,9.4,Niederspannung (NS) 40 A – 80 A,11.896833333333333,0,11.896833333333333,29.05,0,11.8,0,2.3,25.0435
2025,CHE-115.895.915,"Burgergemeinde Eischoll, Elektrizitätswerk",standard,C3,Niederspannung (NS) 40 A – 80 A,10.313333333333333,0,10.313333333333333,29.05,0,9.4,Niederspannung (NS) 40 A – 80 A,11.819366666666667,0,11.819366666666667,29.05,0,11.8,0,2.3,24.4327
2025,CHE-115.895.915,"Burgergemeinde Eischoll, Elektrizitätswerk",standard,H7,Niederspannung (NS) kleiner 40 A (Haushaltungen),8.787692307692307,0,8.787692307692307,29.05,0,7.2,Niederspannung (NS) kleiner 40 A (Haushaltungen),11.923461538461538,0,11.923461538461538,29.05,0,11.7,0,2.3,23.011153846153846
2025,CHE-115.895.915,"Burgergemeinde Eischoll, Elektrizitätswerk",standard,H3,Niederspannung (NS) kleiner 40 A (Haushaltungen),10.313333333333333,0,10.313333333333333,29.05,0,7.2,Niederspannung (NS) kleiner 40 A (Haushaltungen),12.345555555555556,0,12.345555555555556,29.05,0,11.7,0,2.3,24.95888888888889
2025,CHE-115.895.915,"Burgergemeinde Eischoll, Elektrizitätswerk",standard,H8,Niederspannung (NS) kleiner 40 A (Haushaltungen),9.38,0,9.38,29.05,0,7.2,Niederspannung (NS) kleiner 40 A (Haushaltungen),12.087333333333333,0,12.087333333333333,29.05,0,11.7,0,2.3,23.767333333333333
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,cheapest,H4,NS-Kunden mit Einfachtarifzähler bis 40 Ampere,8.93,0,8.93,0,0,6.15,NS-Kunden mit Einfachtarifzähler bis 40 Ampere,12.08088888888889,0,12.08088888888889,0,0,12.08088888888889,0.95,2.3,24.26088888888889
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,standard,C1,NS-Kunden mit Einfachtarifzähler bis 40 Ampere,8.055,0,8.055,0,0,6.15,NS-Kunden mit Einfachtarifzähler bis 40 Ampere,12.643125,0,12.643125,0,0,12.643125,0.95,2.3,23.948125
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,cheapest,C5,Diese Kunden sind am Netz der EVWR Energiedienste Visp -westl. Raron AG angeschlossen,7.104,0,7.104,0,19620,2.4,MS-Kunden mit Leistungsabrechnung,11.3248,0,11.3248,0,0,11.3248,0.95,2.3,21.6788
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,standard,C4,NS-Kunden mit Leistungsabrechnung über 40 Ampere,8.98,0,8.98,0,9000,6.4,NS-Kunden mit Leistungsabrechnung über 40 Ampere,12.0248,0,12.0248,0,0,12.0248,0.95,2.3,24.2548
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,cheapest,C4,NS-Kunden mit Leistungsabrechnung über 40 Ampere,8.98,0,8.98,0,9000,6.4,NS-Kunden mit Leistungsabrechnung über 40 Ampere,11.3248,0,11.3248,0,0,11.3248,0.95,2.3,23.5548
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,cheapest,C3,NS-Kunden mit Leistungsabrechnung über 40 Ampere,9.18,0,9.18,0,3000,6.4,NS-Kunden mit Leistungsabrechnung über 40 Ampere,11.541666666666666,0,11.541666666666666,0,0,11.541666666666666,0.95,2.3,23.971666666666668
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,standard,H2,NS-Kunden mit Einfachtarifzähler bis 40 Ampere,10.53,0,10.53,0,0,6.15,NS-Kunden mit Einfachtarifzähler bis 40 Ampere,12.793,0,12.793,0,0,12.793,0.95,2.3,26.573
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,cheapest,H6,NS-Kunden mit Doppeltarifzähler bis 40 Ampere,7.29,0,7.29,0,0,6.15,NS-Kunden mit Doppeltarifzähler bis 40 Ampere,11.44092,0,11.44092,0,0,11.44092,0.95,2.3,21.98092
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,cheapest,H7,NS-Kunden mit Doppeltarifzähler bis 40 Ampere,7.622307692307692,0,7.622307692307692,0,0,6.15,NS-Kunden mit Doppeltarifzähler bis 40 Ampere,12.218769230769231,0,12.218769230769231,0,0,12.218769230769231,0.95,2.3,23.091076923076923
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,cheapest,H2,NS-Kunden mit Einfachtarifzähler bis 40 Ampere,10.53,0,10.53,0,0,6.15,NS-Kunden mit Einfachtarifzähler bis 40 Ampere,12.093,0,12.093,0,0,12.093,0.95,2.3,25.873
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,standard,H4,NS-Kunden mit Einfachtarifzähler bis 40 Ampere,8.93,0,8.93,0,0,6.15,NS-Kunden mit Einfachtarifzähler bis 40 Ampere,12.780888888888889,0,12.780888888888889,0,0,12.780888888888889,0.95,2.3,24.96088888888889
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,cheapest,C2,NS-Kunden mit Einfachtarifzähler bis 40 Ampere,7.23,0,7.23,0,0,6.15,NS-Kunden mit Einfachtarifzähler bis 40 Ampere,12.1475,0,12.1475,0,0,12.1475,0.95,2.3,22.6275
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,cheapest,C1,NS-Kunden mit Einfachtarifzähler bis 40 Ampere,8.055,0,8.055,0,0,6.15,NS-Kunden mit Einfachtarifzähler bis 40 Ampere,11.943125,0,11.943125,0,0,11.943125,0.95,2.3,23.248125
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,standard,H7,NS-Kunden mit Doppeltarifzähler bis 40 Ampere,7.622307692307692,0,7.622307692307692,0,0,6.15,NS-Kunden mit Doppeltarifzähler bis 40 Ampere,12.91876923076923,0,12.91876923076923,0,0,12.91876923076923,0.95,2.3,23.791076923076922
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,cheapest,C7,Diese Kunden sind am Netz der EVWR Energiedienste Visp -westl. Raron AG angeschlossen,6.02272,0,6.02272,0,213204,2.4,MS-Kunden mit Leistungsabrechnung,11.16754192,0,11.16754192,0,0,11.16754192,0.95,2.3,20.44026192
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,standard,C3,NS-Kunden mit Leistungsabrechnung über 40 Ampere,9.18,0,9.18,0,3000,6.4,NS-Kunden mit Leistungsabrechnung über 40 Ampere,12.241666666666667,0,12.241666666666667,0,0,12.241666666666667,0.95,2.3,24.671666666666667
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,standard,C7,Diese Kunden sind am Netz der EVWR Energiedienste Visp -westl. Raron AG angeschlossen,6.02272,0,6.02272,0,213204,2.4,MS-Kunden mit Leistungsabrechnung,11.86754192,0,11.86754192,0,0,11.86754192,0.95,2.3,21.14026192
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,standard,H8,NS-Kunden mit Doppeltarifzähler bis 40 Ampere,8.13,0,8.13,0,0,6.15,NS-Kunden mit Doppeltarifzähler bis 40 Ampere,12.795533333333333,0,12.795533333333333,0,0,12.795533333333333,0.95,2.3,24.175533333333334
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,cheapest,H1,NS-Kunden mit Einfachtarifzähler bis 40 Ampere,12.555,0,12.555,0,0,6.15,NS-Kunden mit Einfachtarifzähler bis 40 Ampere,12.1134375,0,12.1134375,0,0,12.1134375,0.95,2.3,27.9184375
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,standard,H1,NS-Kunden mit Einfachtarifzähler bis 40 Ampere,12.555,0,12.555,0,0,6.15,NS-Kunden mit Einfachtarifzähler bis 40 Ampere,12.8134375,0,12.8134375,0,0,12.8134375,0.95,2.3,28.6184375
2025,CHE-111.781.282,EVR Energieversorgung Raron AG,cheapest,C6,Diese Kunden sind am Netz der EVWR Energiedienste Visp -westl. Raron AG angeschlossen,6.668,0,6.668,0,52320,2.4,MS-Kunden mit Leistungsabrechnung,11.5112,0,11.5112,0,0,11.5112,0.95,2.3,21.4292
