operator,website,municipalityNumber,municipalityName,operatorAddress,operatorPostalCode,canton
Direction des Services industriels,www.lausanne.ch/sil,5586,Lausanne,"Place Chauderon, Lausanne",1003,VD
Direction des Services industriels,www.lausanne.ch/sil,5586,Lausanne,"Place Chauderon, Lausanne",1003,VD
Direction des Services industriels,www.lausanne.ch/sil,5586,Lausanne,"Place Chauderon, Lausanne",1003,VD
Direction des Services industriels,www.lausanne.ch/sil,5586,Lausanne,"Place Chauderon, Lausanne",1003,VD
Direction des Services industriels,www.lausanne.ch/sil,5586,Lausanne,"Place Chauderon, Lausanne",1003,VD
Direction des Services industriels,www.lausanne.ch/sil,5586,Lausanne,"Place Chauderon, Lausanne",1003,VD
Direction des Services industriels,www.lausanne.ch/sil,5587,Le Mont-sur-Lausanne,"Place Chauderon, Lausanne",1003,VD
"Commune de Paudex, Electricité",,5588,Paudex,"Route de la Bordinette , Paudex",1094,VD
"Commune de Paudex, Electricité",,5588,Paudex,"Route de la Bordinette , Paudex",1094,VD
Direction des Services industriels,www.lausanne.ch/sil,5589,Prilly,"Place Chauderon, Lausanne",1003,VD
"Service Industriel de la Commune, Pully",www.pully.ch,5590,Pully,"Avenue du Prieuré, Pully",1009,VD
"Service Industriel de la Commune, Pully",www.pully.ch,5590,Pully,"Avenue du Prieuré, Pully",1009,VD
SIE SA,www.sie.ch,5591,Renens (VD),"Chemin de la Gottrause, Crissier",1023,VD
Romande Energie SA,www.romande-energie.ch,5592,Romanel-sur-Lausanne,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5601,Chexbres,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5604,Forel (Lavaux),"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5604,Forel (Lavaux),"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5604,Forel (Lavaux),"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5606,Lutry,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5606,Lutry,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5606,Lutry,"Rue de Lausanne, Morges",1110,VD
"Commune de Lutry, Electricité",www.lutry.ch,5606,Lutry,"Rue du Voisinand, Lutry",1095,VD
"Commune de Lutry, Electricité",www.lutry.ch,5606,Lutry,"Rue du Voisinand, Lutry",1095,VD
"Commune de Lutry, Electricité",www.lutry.ch,5606,Lutry,"Rue du Voisinand, Lutry",1095,VD
Romande Energie SA,www.romande-energie.ch,5606,Lutry,"Rue de Lausanne, Morges",1110,VD
"Commune de Lutry, Electricité",www.lutry.ch,5606,Lutry,"Rue du Voisinand, Lutry",1095,VD
Romande Energie SA,www.romande-energie.ch,5607,Puidoux,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5607,Puidoux,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5607,Puidoux,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5607,Puidoux,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5607,Puidoux,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5609,Rivaz,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5610,Saint-Saphorin (Lavaux),"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5611,Savigny,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5611,Savigny,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5611,Savigny,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5613,Bourg-en-Lavaux,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5613,Bourg-en-Lavaux,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5613,Bourg-en-Lavaux,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5613,Bourg-en-Lavaux,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5613,Bourg-en-Lavaux,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5613,Bourg-en-Lavaux,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5621,Aclens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5622,Bremblens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5623,Buchillon,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5624,Bussigny,"Rue de Lausanne, Morges",1110,VD
SIE SA,www.sie.ch,5627,Chavannes-près-Renens,"Chemin de la Gottrause, Crissier",1023,VD
SIE SA,www.sie.ch,5627,Chavannes-près-Renens,"Chemin de la Gottrause, Crissier",1023,VD
Romande Energie SA,www.romande-energie.ch,5628,Chigny,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5629,Clarmont,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5631,Denens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5632,Denges,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5633,Echandens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5634,Echichens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5634,Echichens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5634,Echichens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5634,Echichens,"Rue de Lausanne, Morges",1110,VD
SIE SA,www.sie.ch,5635,Ecublens (VD),"Chemin de la Gottrause, Crissier",1023,VD
SIE SA,www.sie.ch,5635,Ecublens (VD),"Chemin de la Gottrause, Crissier",1023,VD
Société Electrique des Forces de l'Aubonne SA (SEFA),www.sefa.ch,5636,Etoy,"Chemin Lucien Chevallaz, Aubonne",1170,VD
Romande Energie SA,www.romande-energie.ch,5637,Lavigny,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5637,Lavigny,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5638,Lonay,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5639,Lully (VD),"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5639,Lully (VD),"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5640,Lussy-sur-Morges,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5642,Morges,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5643,Préverenges,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5645,Romanel-sur-Morges,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5646,Saint-Prex,"Rue de Lausanne, Morges",1110,VD
Direction des Services industriels,www.lausanne.ch/sil,5648,Saint-Sulpice (VD),"Place Chauderon, Lausanne",1003,VD
Direction des Services industriels,www.lausanne.ch/sil,5648,Saint-Sulpice (VD),"Place Chauderon, Lausanne",1003,VD
Romande Energie SA,www.romande-energie.ch,5649,Tolochenaz,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5650,Vaux-sur-Morges,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5651,Villars-Sainte-Croix,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5652,Villars-sous-Yens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5653,Vufflens-le-Château,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5654,Vullierens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5655,Yens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5656,Hautemorges,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5656,Hautemorges,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5656,Hautemorges,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5656,Hautemorges,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5656,Hautemorges,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5656,Hautemorges,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5661,Boulens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5661,Boulens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5663,Bussy-sur-Moudon,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5665,Chavannes-sur-Moudon,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5665,Chavannes-sur-Moudon,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5669,Curtilles,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5671,Dompierre (VD),"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5673,Hermenches,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5673,Hermenches,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5674,Lovatens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5675,Lucens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5675,Lucens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5675,Lucens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5678,Moudon,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5680,Ogens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5683,Prévonloup,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5684,Rossenges,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5688,Syens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5690,Villars-le-Comte,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5692,Vucherens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5693,Montanaire,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5693,Montanaire,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5693,Montanaire,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5693,Montanaire,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5693,Montanaire,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5701,Arnex-sur-Nyon,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5702,Arzier-Le Muids,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5702,Arzier-Le Muids,"Rue de Lausanne, Morges",1110,VD
Société Electrique Intercommunale de la Côte SA,www.seicgland.ch,5703,Bassins,"Avenue du Mont-Blanc, Gland",1196,VD
Romande Energie SA,www.romande-energie.ch,5703,Bassins,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5704,Begnins,"Rue de Lausanne, Morges",1110,VD
Société Electrique Intercommunale de la Côte SA,www.seicgland.ch,5704,Begnins,"Avenue du Mont-Blanc, Gland",1196,VD
Romande Energie SA,www.romande-energie.ch,5705,Bogis-Bossey,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5706,Borex,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5707,Chavannes-de-Bogis,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5708,Chavannes-des-Bois,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5709,Chéserex,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5709,Chéserex,"Rue de Lausanne, Morges",1110,VD
Société Electrique Intercommunale de la Côte SA,www.seicgland.ch,5710,Coinsins,"Avenue du Mont-Blanc, Gland",1196,VD
Romande Energie SA,www.romande-energie.ch,5711,Commugny,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5712,Coppet,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5712,Coppet,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5713,Crans (VD),"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5714,Crassier,"Rue de Lausanne, Morges",1110,VD
Société Electrique Intercommunale de la Côte SA,www.seicgland.ch,5715,Duillier,"Avenue du Mont-Blanc, Gland",1196,VD
Romande Energie SA,www.romande-energie.ch,5716,Eysins,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5717,Founex,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5718,Genolier,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5719,Gingins,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5720,Givrins,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5720,Givrins,"Rue de Lausanne, Morges",1110,VD
Société Electrique Intercommunale de la Côte SA,www.seicgland.ch,5721,Gland,"Avenue du Mont-Blanc, Gland",1196,VD
Romande Energie SA,www.romande-energie.ch,5722,Grens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5723,Mies,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5723,Mies,"Rue de Lausanne, Morges",1110,VD
Services industriels de la Ville de Nyon,www.sinyon.ch,5724,Nyon,"Rt de Champ-Colin, Nyon 2",1260,VD
Société Electrique Intercommunale de la Côte SA,www.seicgland.ch,5725,Prangins,"Avenue du Mont-Blanc, Gland",1196,VD
Société Electrique Intercommunale de la Côte SA,www.seicgland.ch,5725,Prangins,"Avenue du Mont-Blanc, Gland",1196,VD
Romande Energie SA,www.romande-energie.ch,5726,La Rippe,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5726,La Rippe,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5727,Saint-Cergue,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5727,Saint-Cergue,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5727,Saint-Cergue,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5728,Signy-Avenex,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5729,Tannay,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5730,Trélex,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5731,Le Vaud,"Rue de Lausanne, Morges",1110,VD
Société Electrique Intercommunale de la Côte SA,www.seicgland.ch,5732,Vich,"Avenue du Mont-Blanc, Gland",1196,VD
Romande Energie SA,www.romande-energie.ch,5741,L'Abergement,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5741,L'Abergement,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5742,Agiez,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5743,Arnex-sur-Orbe,"Rue de Lausanne, Morges",1110,VD
VOé distribution SA,www.voenergies.ch,5744,Ballaigues,"Eterpaz , Vallorbe",1337,VD
Romande Energie SA,www.romande-energie.ch,5745,Baulmes,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5745,Baulmes,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5746,Bavois,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5747,Bofflens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5748,Bretonnières,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5749,Chavornay,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5749,Chavornay,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5749,Chavornay,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5750,Les Clées,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5752,Croy,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5754,Juriens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5755,Lignerolle,"Rue de Lausanne, Morges",1110,VD
VOé distribution SA,www.voenergies.ch,5755,Lignerolle,"Eterpaz , Vallorbe",1337,VD
VOé distribution SA,www.voenergies.ch,5756,Montcherand,"Eterpaz , Vallorbe",1337,VD
Romande Energie SA,www.romande-energie.ch,5756,Montcherand,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5757,Orbe,"Rue de Lausanne, Morges",1110,VD
VOé distribution SA,www.voenergies.ch,5757,Orbe,"Eterpaz , Vallorbe",1337,VD
Romande Energie SA,www.romande-energie.ch,5758,La Praz,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5759,Premier,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5760,Rances,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5761,Romainmôtier-Envy,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5762,Sergey,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5763,Valeyres-sous-Rances,"Rue de Lausanne, Morges",1110,VD
VOé distribution SA,www.voenergies.ch,5764,Vallorbe,"Eterpaz , Vallorbe",1337,VD
VOé distribution SA,www.voenergies.ch,5765,Vaulion,"Eterpaz , Vallorbe",1337,VD
Romande Energie SA,www.romande-energie.ch,5766,Vuiteboeuf,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5766,Vuiteboeuf,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5785,Corcelles-le-Jorat,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5785,Corcelles-le-Jorat,"Rue de Lausanne, Morges",1110,VD
Groupe E SA,www.groupe-e.ch,5790,Maracon,"Route de Morat, Granges-Paccot",1763,VD
Romande Energie SA,www.romande-energie.ch,5792,Montpreveyres,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5798,Ropraz,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5799,Servion,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5799,Servion,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5803,Vulliens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5803,Vulliens,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5804,Jorat-Menthue,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5804,Jorat-Menthue,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5804,Jorat-Menthue,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5804,Jorat-Menthue,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5804,Jorat-Menthue,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5804,Jorat-Menthue,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5805,Oron,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5805,Oron,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5805,Oron,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5805,Oron,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5805,Oron,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5806,Jorat-Mézières,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5806,Jorat-Mézières,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5806,Jorat-Mézières,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5812,Champtauroz,"Rue de Lausanne, Morges",1110,VD
Groupe E SA,www.groupe-e.ch,5813,Chevroux,"Route de Morat, Granges-Paccot",1763,VD
Groupe E SA,www.groupe-e.ch,5816,Corcelles-près-Payerne,"Route de Morat, Granges-Paccot",1763,VD
Groupe E SA,www.groupe-e.ch,5816,Corcelles-près-Payerne,"Route de Morat, Granges-Paccot",1763,VD
Groupe E SA,www.groupe-e.ch,5817,Grandcour,"Route de Morat, Granges-Paccot",1763,VD
Romande Energie SA,www.romande-energie.ch,5819,Henniez,"Rue de Lausanne, Morges",1110,VD
Groupe E SA,www.groupe-e.ch,5821,Missy,"Route de Morat, Granges-Paccot",1763,VD
Groupe E SA,www.groupe-e.ch,5822,Payerne,"Route de Morat, Granges-Paccot",1763,VD
Groupe E SA,www.groupe-e.ch,5822,Payerne,"Route de Morat, Granges-Paccot",1763,VD
Groupe E SA,www.groupe-e.ch,5822,Payerne,"Route de Morat, Granges-Paccot",1763,VD
Groupe E SA,www.groupe-e.ch,5827,Trey,"Route de Morat, Granges-Paccot",1763,VD
Romande Energie SA,www.romande-energie.ch,5828,Treytorrens (Payerne),"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5830,Villarzel,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5830,Villarzel,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5831,Valbroye,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5831,Valbroye,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5831,Valbroye,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5831,Valbroye,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5831,Valbroye,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5831,Valbroye,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5831,Valbroye,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5831,Valbroye,"Rue de Lausanne, Morges",1110,VD
Groupe E SA,www.groupe-e.ch,5841,Château-d'Oex,"Route de Morat, Granges-Paccot",1763,VD
Groupe E SA,www.groupe-e.ch,5841,Château-d'Oex,"Route de Morat, Granges-Paccot",1763,VD
Groupe E SA,www.groupe-e.ch,5842,Rossinière,"Route de Morat, Granges-Paccot",1763,VD
Groupe E SA,www.groupe-e.ch,5843,Rougemont,"Route de Morat, Granges-Paccot",1763,VD
Société Electrique des Forces de l'Aubonne SA (SEFA),www.sefa.ch,5851,Allaman,"Chemin Lucien Chevallaz, Aubonne",1170,VD
Romande Energie SA,www.romande-energie.ch,5852,Bursinel,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5853,Bursins,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5853,Bursins,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5854,Burtigny,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5855,Dully,"Rue de Lausanne, Morges",1110,VD
Société Electrique Intercommunale de la Côte SA,www.seicgland.ch,5855,Dully,"Avenue du Mont-Blanc, Gland",1196,VD
Romande Energie SA,www.romande-energie.ch,5856,Essertines-sur-Rolle,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5856,Essertines-sur-Rolle,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5856,Essertines-sur-Rolle,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5857,Gilly,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5857,Gilly,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5857,Gilly,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5857,Gilly,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5857,Gilly,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5858,Luins,"Rue de Lausanne, Morges",1110,VD
Société Electrique Intercommunale de la Côte SA,www.seicgland.ch,5858,Luins,"Avenue du Mont-Blanc, Gland",1196,VD
Romande Energie SA,www.romande-energie.ch,5859,Mont-sur-Rolle,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5860,Perroy,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5861,Rolle,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5862,Tartegnin,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5863,Vinzel,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5863,Vinzel,"Rue de Lausanne, Morges",1110,VD
Société Electrique de la Vallée de Joux S.A.,www.sevj.ch,5871,L'Abbaye,"rue du Pont-Neuf, Orient",1341,VD
Société Electrique de la Vallée de Joux S.A.,www.sevj.ch,5871,L'Abbaye,"rue du Pont-Neuf, Orient",1341,VD
Société Electrique de la Vallée de Joux S.A.,www.sevj.ch,5871,L'Abbaye,"rue du Pont-Neuf, Orient",1341,VD
Société Electrique de la Vallée de Joux S.A.,www.sevj.ch,5872,Le Chenit,"rue du Pont-Neuf, Orient",1341,VD
Société Electrique de la Vallée de Joux S.A.,www.sevj.ch,5872,Le Chenit,"rue du Pont-Neuf, Orient",1341,VD
Société Electrique de la Vallée de Joux S.A.,www.sevj.ch,5872,Le Chenit,"rue du Pont-Neuf, Orient",1341,VD
Société Electrique de la Vallée de Joux S.A.,www.sevj.ch,5873,Le Lieu,"rue du Pont-Neuf, Orient",1341,VD
Société Electrique de la Vallée de Joux S.A.,www.sevj.ch,5873,Le Lieu,"rue du Pont-Neuf, Orient",1341,VD
Romande Energie SA,www.romande-energie.ch,5882,Chardonne,"Rue de Lausanne, Morges",1110,VD
Romande Energie SA,www.romande-energie.ch,5882,Chardonne,"Rue de Lausanne, Morges",1110,VD
